time,seconds_elapsed,z,y,x
1758440520478898700,0.016898681640625,-0.08863718807697296,-0.005189169198274612,-0.120706707239151
1758440520488869600,0.02686962890625,-0.08781027793884277,-0.026671292260289192,-0.08339662104845047
1758440520498839600,0.036839599609375,-0.07698293030261993,-0.02045414224267006,-0.029825540259480476
1758440520508809700,0.046809814453125,-0.054559916257858276,0.018038654699921608,0.03548715263605118
1758440520518780700,0.05678076171875,-0.020493291318416595,0.06924298405647278,0.10434078425168991
1758440520528750600,0.06675048828125,0.00549170421436429,0.11115794628858566,0.1662323772907257
1758440520538721800,0.0767216796875,0.023257119581103325,0.12357679754495621,0.1915971338748932
1758440520548691700,0.086691650390625,0.03405570611357689,0.1283707618713379,0.17893406748771667
1758440520558661600,0.09666162109375,0.03905738890171051,0.1408705711364746,0.14563922584056854
1758440520568632600,0.106632568359375,0.03723152354359627,0.15489663183689117,0.10844685137271881
1758440520578602800,0.116602783203125,0.03876497223973274,0.15751506388187408,0.08246398717164993
1758440520588573700,0.12657373046875,0.03579634800553322,0.14728479087352753,0.06240931525826454
1758440520598543600,0.136543701171875,0.0335739403963089,0.11499796062707901,0.047617051750421524
1758440520608513500,0.146513427734375,0.02496367320418358,0.070411317050457,0.033003222197294235
1758440520618484700,0.156484619140625,0.011582620441913605,0.014826083555817604,0.015207448974251747
1758440520628454700,0.16645458984375,-0.00523710623383522,-0.022640597075223923,-0.007665110286325216
1758440520638425600,0.176425537109375,-0.019280487671494484,-0.02437538094818592,-0.022912239655852318
1758440520648395800,0.186395751953125,-0.02443050779402256,-0.0296108890324831,-0.02009914256632328
1758440520658365700,0.19636572265625,-0.02316444180905819,-0.03513322025537491,-0.011159710586071014
1758440520668336600,0.206336669921875,-0.02311410754919052,-0.02172793261706829,-0.0024860608391463757
1758440520678306800,0.216306884765625,-0.024147147312760353,0.0035744947381317616,0.0054520233534276485
1758440520688277800,0.22627783203125,-0.021588383242487907,0.020497817546129227,0.014426076784729958
1758440520698247700,0.23624755859375,-0.017589379101991653,0.022881614044308662,0.018078602850437164
1758440520708217600,0.246217529296875,-0.012398612685501575,0.012723252177238464,0.0113988621160388
1758440520718188800,0.256188720703125,-0.012268383987247944,0.006394249852746725,0.003896470880135894
1758440520728158700,0.26615869140625,-0.01197170838713646,-0.0024232103023678064,-0.004801679402589798
1758440520738129700,0.276129638671875,-0.010334130376577377,-0.008501608856022358,-0.016936639323830605
1758440520748099800,0.286099853515625,-0.010824152268469334,-0.012449745088815689,-0.03238696977496147
1758440520758069800,0.29606982421875,-0.008902414701879025,-0.02582280896604061,-0.046187203377485275
1758440520768040700,0.306040771484375,-0.006755640730261803,-0.04687376692891121,-0.056221991777420044
1758440520778010600,0.3160107421875,-0.0025952504947781563,-0.05893229320645332,-0.06154831498861313
1758440520787981800,0.32598193359375,0.0016415724530816078,-0.054378021508455276,-0.05226986110210419
1758440520797951700,0.33595166015625,0.0013459615875035524,-0.03544773906469345,-0.035233087837696075
1758440520807921700,0.345921630859375,0.002510828198865056,-0.0062397862784564495,-0.01119166798889637
1758440520817892900,0.355892822265625,0.0056954361498355865,0.011799401603639126,0.011656922288239002
1758440520827862800,0.36586279296875,0.008016115054488182,0.025125326588749886,0.025143170729279518
1758440520837833700,0.375833740234375,0.008207595907151699,0.039923179894685745,0.028985578566789627
1758440520847803600,0.3858037109375,0.0038783615455031395,0.033667150884866714,0.026579679921269417
1758440520857773800,0.39577392578125,-0.0025598304346203804,0.025495773181319237,0.014390656724572182
1758440520867744800,0.405744873046875,-0.014274010434746742,0.021634722128510475,-0.00014088122406974435
1758440520877714700,0.415714599609375,-0.019767845049500465,0.006326871924102306,-0.006688795518130064
1758440520887686000,0.425685791015625,-0.019950006157159805,-0.010280600748956203,-0.010321080684661865
1758440520897655800,0.43565576171875,-0.023262977600097656,-0.03136271610856056,-0.00905714463442564
1758440520907625700,0.445625732421875,-0.020895695313811302,-0.03478701040148735,-0.010636664927005768
1758440520917597000,0.455596923828125,-0.01818166673183441,-0.018148910254240036,-0.012240953743457794
1758440520927566800,0.46556689453125,-0.011260377243161201,-0.004948153160512447,-0.013157879933714867
1758440520937537800,0.475537841796875,-0.006603574380278587,0.0022389194928109646,-0.00993385724723339
1758440520947507700,0.4855078125,-0.0009624664089642465,0.0017097494564950466,0.003513508476316929
1758440520957478000,0.495477783203125,0.0009600695921108127,0.012261725962162018,0.016101205721497536
1758440520967448800,0.50544873046875,-0.0036916739773005247,0.03056083805859089,0.02887878566980362
1758440520977418800,0.515418701171875,-0.008821987546980381,0.05128369480371475,0.030397852882742882
1758440520987389700,0.5253896484375,-0.00827657151967287,0.04699413850903511,0.026626018807291985
1758440520997359900,0.53535986328125,-0.00589597225189209,0.012406336143612862,0.008480303920805454
1758440521007329800,0.545329833984375,-0.009630522690713406,-0.03501817211508751,-0.012832707725465298
1758440521017300500,0.555300537109375,-0.021622737869620323,-0.0635073333978653,-0.032472722232341766
1758440521027271000,0.56527099609375,-0.025731729343533516,-0.049125202000141144,-0.04581169784069061
1758440521037241600,0.57524169921875,-0.023551398888230324,-0.014643125236034393,-0.04327370598912239
1758440521047211500,0.58521142578125,-0.0129323098808527,0.012827381491661072,-0.03666054084897041
1758440521057181700,0.595181640625,-0.005314870737493038,0.01751401275396347,-0.03069639392197132
1758440521067152600,0.605152587890625,-0.0004106594424229115,0.020380372181534767,-0.03295661881566048
1758440521077122800,0.615122802734375,0.0005613943794742227,0.011862251907587051,-0.03057362139225006
1758440521087093500,0.625093505859375,0.005539108533412218,0.006402771919965744,-0.019575566053390503
1758440521097063700,0.635063720703125,-0.0022836606949567795,0.02063656970858574,-0.006970025133341551
1758440521107033900,0.645033935546875,-0.004323908127844334,0.03009824827313423,0.004930576309561729
1758440521117004500,0.655004638671875,-0.007151119876652956,0.021527929231524467,0.013459616340696812
1758440521126974500,0.664974365234375,-0.00817830115556717,0.007586014457046986,0.012020443566143513
1758440521136945700,0.674945556640625,-0.009289638139307499,-0.007839281111955643,0.005887450184673071
1758440521146915600,0.68491552734375,-0.010320015251636505,-0.02640657313168049,0.0000601874417043291
1758440521156885500,0.694885498046875,-0.008945291861891747,-0.013099290430545807,-0.007493336219340563
1758440521166856700,0.704856689453125,-0.005500758998095989,0.01702612079679966,-0.00869095977395773
