% LSTM training log (binary, tag=usc_had)
% Generated: 2026-04-06 01:25:09
% Early stop: binary LSTM validation accuracy reached 99.46% at epoch 3 (target 99.40%).
% MiniBatchSize: 128
% MaxEpochs (requested): 12
% Columns: iteration, epoch, trainingLoss, validationLoss, trainingAccuracy, validationAccuracy, learningRate
1	1	0.710142	0.596002	48.4375	66.7209	0.001
2	1	0.63546	NaN	62.5	NaN	0.001
3	1	0.568037	NaN	69.5312	NaN	0.001
4	1	0.485433	NaN	77.3438	NaN	0.001
5	1	0.49789	NaN	79.6875	NaN	0.001
6	1	0.445147	NaN	82.8125	NaN	0.001
7	1	0.48562	NaN	77.3438	NaN	0.001
8	1	0.430894	NaN	77.3438	NaN	0.001
9	1	0.3735	NaN	82.8125	NaN	0.001
10	1	0.397545	NaN	82.0312	NaN	0.001
11	1	0.431061	NaN	79.6875	NaN	0.001
12	1	0.429435	NaN	78.9062	NaN	0.001
13	1	0.249028	NaN	86.7188	NaN	0.001
14	1	0.445089	NaN	78.9062	NaN	0.001
15	1	0.530748	NaN	76.5625	NaN	0.001
16	1	0.306634	NaN	89.0625	NaN	0.001
17	1	0.298403	NaN	92.1875	NaN	0.001
18	1	0.411518	NaN	76.5625	NaN	0.001
19	1	0.482096	NaN	78.9062	NaN	0.001
20	1	0.352217	NaN	84.375	NaN	0.001
21	1	0.323395	NaN	85.1562	NaN	0.001
22	1	0.271987	NaN	92.9688	NaN	0.001
23	1	0.287254	NaN	91.4062	NaN	0.001
24	1	0.30066	NaN	86.7188	NaN	0.001
25	1	0.268019	NaN	89.0625	NaN	0.001
26	1	0.359663	NaN	86.7188	NaN	0.001
27	1	0.173774	NaN	96.875	NaN	0.001
28	1	0.255652	NaN	90.625	NaN	0.001
29	1	0.193959	NaN	92.9688	NaN	0.001
30	1	0.234499	NaN	90.625	NaN	0.001
31	1	0.166727	NaN	93.75	NaN	0.001
32	1	0.156636	NaN	95.3125	NaN	0.001
33	1	0.168477	NaN	96.0938	NaN	0.001
34	1	0.14183	NaN	96.0938	NaN	0.001
35	1	0.197744	NaN	90.625	NaN	0.001
36	1	0.263351	NaN	91.4062	NaN	0.001
37	1	0.138009	NaN	96.0938	NaN	0.001
38	1	0.136576	NaN	96.0938	NaN	0.001
39	1	0.450402	NaN	85.1562	NaN	0.001
40	1	0.247711	NaN	92.1875	NaN	0.001
41	1	0.221951	NaN	91.4062	NaN	0.001
42	1	0.348985	NaN	88.2812	NaN	0.001
43	1	0.37875	NaN	83.5938	NaN	0.001
44	1	0.188898	NaN	93.75	NaN	0.001
45	1	0.289591	NaN	89.0625	NaN	0.001
46	1	0.139351	NaN	96.875	NaN	0.001
47	1	0.176177	NaN	93.75	NaN	0.001
48	1	0.356063	NaN	86.7188	NaN	0.001
49	1	0.352712	NaN	87.5	NaN	0.001
50	1	0.328606	NaN	89.0625	NaN	0.001
