time,seconds_elapsed,z,y,x
1758447617777659400,0.016659423828125,-0.9473724365234375,-0.3309326171875,0.008026123046875
1758447617787631600,0.026631591796875,-1.0014801025390625,-0.3134002685546875,-0.001678466796875
1758447617797604400,0.036604248046875,-1.0459136962890625,-0.2882537841796875,0.0008392333984375
1758447617807577300,0.046577392578125,-1.0644073486328125,-0.263214111328125,0.0220489501953125
1758447617817550300,0.05655029296875,-1.05035400390625,-0.2502593994140625,0.0478973388671875
1758447617827523600,0.066523681640625,-1.019744873046875,-0.2512054443359375,0.06744384765625
1758447617837495300,0.076495361328125,-0.97015380859375,-0.260894775390625,0.0814971923828125
1758447617847468300,0.08646826171875,-0.92437744140625,-0.2777099609375,0.0920562744140625
1758447617857441500,0.096441650390625,-0.8818511962890625,-0.29632568359375,0.100677490234375
1758447617867414500,0.10641455078125,-0.8520660400390625,-0.3127899169921875,0.10137939453125
1758447617877386200,0.11638623046875,-0.83270263671875,-0.31805419921875,0.1020965576171875
1758447617887359500,0.126359375,-0.835601806640625,-0.3170318603515625,0.09869384765625
1758447617897332500,0.13633251953125,-0.8643951416015625,-0.3188934326171875,0.08941650390625
1758447617907305500,0.146305419921875,-0.9157562255859375,-0.3243560791015625,0.069976806640625
1758447617917278500,0.156278564453125,-0.965728759765625,-0.3173980712890625,0.053192138671875
1758447617927250400,0.16625048828125,-0.9921417236328125,-0.3121795654296875,0.0421905517578125
1758447617937223400,0.176223388671875,-0.9829559326171875,-0.311370849609375,0.0313873291015625
1758447617947196400,0.186196533203125,-0.9593658447265625,-0.3138885498046875,0.02349853515625
1758447617957169400,0.19616943359375,-0.950347900390625,-0.3209228515625,0.015106201171875
1758447617967142400,0.206142333984375,-0.9606170654296875,-0.32611083984375,0.0109100341796875
1758447617977114400,0.2161142578125,-0.970611572265625,-0.3301544189453125,0.0113067626953125
1758447617987087600,0.226087646484375,-0.9786376953125,-0.3314056396484375,0.015655517578125
1758447617997060600,0.236060546875,-0.97821044921875,-0.3227996826171875,0.0159454345703125
1758447618007033300,0.246033447265625,-0.9731597900390625,-0.3180999755859375,0.0117034912109375
1758447618017005600,0.256005615234375,-0.9870452880859375,-0.3185577392578125,0.006500244140625
1758447618026978600,0.265978515625,-1.0025177001953125,-0.3124237060546875,-0.0052032470703125
1758447618036951600,0.27595166015625,-1.0025634765625,-0.304901123046875,-0.0135955810546875
1758447618046924500,0.285924560546875,-0.98931884765625,-0.302490234375,-0.015380859375
1758447618056897300,0.295897216796875,-0.970794677734375,-0.3055572509765625,-0.0098114013671875
1758447618066869500,0.305869384765625,-0.9575653076171875,-0.310028076171875,-0.0054779052734375
1758447618076842500,0.315842529296875,-0.9516754150390625,-0.31097412109375,-0.0048675537109375
1758447618086815200,0.325815185546875,-0.941650390625,-0.3125,-0.006317138671875
1758447618096788500,0.33578857421875,-0.9283294677734375,-0.3162841796875,-0.01275634765625
1758447618106760400,0.345760498046875,-0.916168212890625,-0.3230743408203125,-0.0240020751953125
1758447618116733400,0.3557333984375,-0.903167724609375,-0.32818603515625,-0.03289794921875
1758447618126706400,0.36570654296875,-0.9020843505859375,-0.3416595458984375,-0.037017822265625
1758447618136679400,0.375679443359375,-0.9114837646484375,-0.3436737060546875,-0.0439453125
1758447618146652400,0.38565234375,-0.9228668212890625,-0.3284454345703125,-0.0433197021484375
1758447618156624600,0.395624755859375,-0.9277801513671875,-0.31036376953125,-0.035430908203125
1758447618166597400,0.405597412109375,-0.9283447265625,-0.2977294921875,-0.0221710205078125
1758447618176570400,0.4155703125,-0.9295806884765625,-0.292694091796875,-0.014251708984375
1758447618186543400,0.42554345703125,-0.927886962890625,-0.295013427734375,-0.018524169921875
1758447618196516600,0.4355166015625,-0.9279327392578125,-0.2986602783203125,-0.0213623046875
1758447618206488300,0.44548828125,-0.9361114501953125,-0.2982940673828125,-0.01806640625
1758447618216461300,0.45546142578125,-0.9511260986328125,-0.293701171875,-0.0136260986328125
1758447618226434600,0.4654345703125,-0.9550933837890625,-0.2837982177734375,-0.0126190185546875
1758447618236407600,0.475407470703125,-0.950042724609375,-0.28778076171875,-0.014739990234375
1758447618246379300,0.485379150390625,-0.9361572265625,-0.285797119140625,-0.01043701171875
1758447618256352500,0.4953525390625,-0.9235992431640625,-0.2782135009765625,-0.009368896484375
1758447618266325500,0.505325439453125,-0.929656982421875,-0.276580810546875,-0.006195068359375
1758447618276298500,0.515298583984375,-0.94195556640625,-0.2755889892578125,-0.0001983642578125
1758447618286270500,0.5252705078125,-0.9486846923828125,-0.275787353515625,0.0090179443359375
1758447618296243500,0.535243408203125,-0.9454803466796875,-0.2757720947265625,0.0133514404296875
1758447618306216400,0.545216552734375,-0.9309234619140625,-0.2787933349609375,0.0174102783203125
1758447618316189400,0.555189453125,-0.9110870361328125,-0.288238525390625,0.0134124755859375
1758447618326162700,0.56516259765625,-0.8976593017578125,-0.3070068359375,0.00323486328125
1758447618336134400,0.575134521484375,-0.8903350830078125,-0.31866455078125,-0.0040740966796875
1758447618346107400,0.585107421875,-0.8914794921875,-0.32293701171875,-0.00616455078125
1758447618356080600,0.59508056640625,-0.8988494873046875,-0.3171539306640625,-0.0024261474609375
1758447618366053600,0.6050537109375,-0.90386962890625,-0.3051605224609375,0.0018768310546875
1758447618376026400,0.6150263671875,-0.910980224609375,-0.2997283935546875,0.0011138916015625
1758447618385998600,0.62499853515625,-0.92291259765625,-0.2990570068359375,-0.0010986328125
1758447618395971600,0.6349716796875,-0.9330596923828125,-0.2915802001953125,-0.0051727294921875
