time,seconds_elapsed,z,y,x
1758447535447043300,5.829043212890625,1.3215835094451904,-3.889125347137451,0.41538065671920776
1758447535457015300,5.839015380859375,1.5307610034942627,-4.148245811462402,0.3970237672328949
1758447535466988300,5.84898828125,1.8224868774414062,-4.294403076171875,0.43543699383735657
1758447535476960500,5.85896044921875,2.126546859741211,-4.262014865875244,0.5055646896362305
1758447535486933500,5.86893359375,2.348588705062866,-4.193594455718994,0.6037991642951965
1758447535496905200,5.8789052734375,2.4444351196289062,-4.176074981689453,0.7211891412734985
1758447535506878500,5.88887841796875,2.5070979595184326,-4.214662551879883,0.8602553606033325
1758447535516850400,5.898850341796875,2.5703160762786865,-4.2730207443237305,0.9784832000732422
1758447535526823200,5.9088232421875,2.6500937938690186,-4.418239116668701,1.087890386581421
1758447535536795400,5.91879541015625,2.762749671936035,-4.550269603729248,1.2157434225082397
1758447535546768400,5.928768310546875,2.9739840030670166,-4.493563652038574,1.2985715866088867
1758447535556740400,5.938740234375,3.2526357173919678,-4.303301811218262,1.2766919136047363
1758447535566713300,5.94871337890625,3.4955551624298096,-4.070667266845703,1.162445068359375
1758447535576685300,5.958685302734375,3.612452745437622,-3.8729944229125977,0.9848357439041138
1758447535586657300,5.9686572265625,3.596102714538574,-3.702993154525757,0.7867062091827393
1758447535596630300,5.97863037109375,3.5111582279205322,-3.620413303375244,0.6407953500747681
1758447535606602500,5.9886025390625,3.402107000350952,-3.6239266395568848,0.6262368559837341
1758447535616575200,5.9985751953125,3.3221778869628906,-3.6035752296447754,0.7277352809906006
1758447535626547500,6.00854736328125,3.2879505157470703,-3.500152826309204,0.8847257494926453
1758447535636520400,6.0185205078125,3.2514867782592773,-3.3109030723571777,1.0235382318496704
1758447535646492200,6.0284921875,3.1631176471710205,-3.1666200160980225,1.1246341466903687
1758447535656465400,6.03846533203125,3.0486974716186523,-3.083669662475586,1.21412193775177
1758447535666437400,6.048437255859375,2.972512722015381,-2.9743306636810303,1.26112961769104
1758447535676410400,6.058410400390625,2.960476875305176,-2.7972540855407715,1.2504801750183105
1758447535686382300,6.06838232421875,2.9707839488983154,-2.5640714168548584,1.203302264213562
1758447535696354300,6.078354248046875,2.9343392848968506,-2.3093926906585693,1.1288466453552246
1758447535706327600,6.08832763671875,2.8415284156799316,-2.1214687824249268,1.0356229543685913
1758447535716299300,6.09829931640625,2.7235255241394043,-2.0166187286376953,0.9460161924362183
1758447535726272300,6.108272216796875,2.6013171672821045,-1.9916211366653442,0.9026871919631958
1758447535736244500,6.118244384765625,2.474634885787964,-2.021453857421875,0.926148533821106
1758447535746217200,6.12821728515625,2.347304105758667,-2.0004160404205322,1.0213909149169922
1758447535756189400,6.138189453125,2.2442944049835205,-1.9199978113174438,1.1745058298110962
1758447535766162400,6.148162353515625,2.1886513233184814,-1.8609968423843384,1.3654074668884277
1758447535776134100,6.158134033203125,2.1446852684020996,-1.8744531869888306,1.5712655782699585
1758447535786107400,6.168107421875,2.0856893062591553,-1.8979452848434448,1.8159133195877075
1758447535796079400,6.178079345703125,1.9975979328155518,-1.9022362232208252,2.0801234245300293
1758447535806052400,6.18805224609375,1.8656336069107056,-1.9368810653686523,2.341761589050293
