time,seconds_elapsed,z,y,x
1758447383662861800,0.01686181640625,-0.4717191018491983,0.19718027617931363,-0.04892280166633427
1758447383672833800,0.026833740234375,-0.31614041760265826,0.17097440629899502,-0.052882572142779825
1758447383682805800,0.0368056640625,-0.0702484252244234,0.11655892550051211,0.010714432368427514
1758447383692778000,0.046778076171875,0.2017570825755596,0.06311375103890896,0.09467146680857985
1758447383702751000,0.0567509765625,0.3526490703105926,0.03773936354666948,0.2110063742948696
1758447383712722700,0.06672265625,0.481169651761651,0.06639467240571975,0.25698932311702516
1758447383722695000,0.07669482421875,0.5187275212615728,0.07729600564837455,0.24778229963686316
1758447383732668000,0.08666796875,0.4749795649498701,0.0897355082437396,0.23866050675474107
1758447383742639900,0.096639892578125,0.4019365405708551,0.1231868192076683,0.23267387009318916
1758447383752612400,0.1066123046875,0.3077548665732145,0.16190087300539016,0.2078498464927077
1758447383762584300,0.116584228515625,0.17328619037270546,0.20064006124436853,0.19664839779231696
1758447383772557300,0.126557373046875,0.05186871892511844,0.2249713694244623,0.22030085686277598
1758447383782529300,0.136529296875,-0.0014776713371276854,0.2722667890846729,0.2535947853079066
1758447383792501500,0.14650146484375,-0.014869652351737022,0.3021037089437246,0.28193500033579766
1758447383802474200,0.15647412109375,-0.028584289449453352,0.28617431840598584,0.27603253482636064
1758447383812446500,0.166446533203125,-0.05192191041707992,0.2438064182758331,0.2574742205571383
1758447383822418200,0.176418212890625,-0.038574937587976456,0.20655016207098958,0.195205286311917
1758447383832391200,0.18639111328125,-0.029593174231052396,0.17481413059234618,0.12674779962487517
1758447383842363400,0.19636328125,-0.027847791868448254,0.14799714307636022,0.10481390797533094
1758447383852335000,0.206335205078125,-0.006596914047002792,0.1299547059074044,0.11136289122737944
1758447383862307300,0.216307373046875,0.012209493231773375,0.13657704665660858,0.12880137115381657
1758447383872280300,0.2262802734375,0.0024269348859786988,0.1631350909754634,0.15340886592678724
1758447383882252300,0.236252197265625,0.04537994142770767,0.16972236041128635,0.17294055527281016
1758447383892224300,0.246224365234375,0.14601765969693659,0.17575316500812768,0.16957111537232994
1758447383902197200,0.256197265625,0.19873451988399027,0.13546031758636234,0.15497797840703278
1758447383912169200,0.266169189453125,0.1807604717761278,0.07262450670599938,0.1275337258381769
1758447383922141400,0.276141357421875,0.1340010586887598,0.00813332983404398,0.07045140045061707
1758447383932113400,0.286113525390625,0.09128770612180233,0.01620470034778118,0.055961431598849594
1758447383942086100,0.296086181640625,0.05047989491522312,0.053449850636720656,0.07558503701202571
1758447383952058400,0.306058349609375,0.04090776444971561,0.07774433393776416,0.1434969455802813
1758447383962030300,0.3160302734375,0.06417232018113136,0.1236135201871395,0.18415533837880937
1758447383972003300,0.32600341796875,0.11262509318292141,0.10717413430064916,0.13862583241257817
1758447383981975300,0.335975341796875,0.08996084143221378,0.07550912223160267,0.06259370922017843
1758447383991947500,0.345947509765625,0.014182254609465598,0.06001227789223194,-0.03687280984520912
1758447384001919200,0.355919189453125,-0.08988894523978233,0.0305734174400568,-0.15104275784995405
1758447384011892200,0.365892333984375,-0.19345044200122355,0.04322919313460588,-0.23032266732454298
1758447384021864400,0.375864501953125,-0.23680209247171877,0.06461626455634832,-0.24251966640092432
1758447384031836200,0.385836181640625,-0.2150111164242029,0.08958382481336594,-0.19980960176959633
1758447384041809400,0.395809326171875,-0.08987959288954735,0.08716887262612581,-0.14610036954432726
1758447384051781400,0.405781494140625,0.06304243936836719,0.025453882469236848,-0.08831837145481258
1758447384061753300,0.41575341796875,0.19437866276204585,-0.01390811384320259,-0.07726846005432307
1758447384071725300,0.425725341796875,0.26243454637825486,-0.06784311764836311,-0.10943429778497665
1758447384081698300,0.4356982421875,0.2416892799913883,-0.11386603315472602,-0.15231858647204935
1758447384091670300,0.445670166015625,0.18544775280952452,-0.11656973915547132,-0.20221030623577535
1758447384101642500,0.455642578125,0.10468202522397041,-0.13131313477903603,-0.22840565472207963
1758447384111615500,0.465615478515625,0.03506897529363632,-0.075670742534101,-0.23036150149758905
1758447384121587200,0.475587158203125,0.1018541083216667,0.010442775820195675,-0.2246858304813504
1758447384131559400,0.485559326171875,0.1557639776855707,0.05079086056053638,-0.18036734427269546
1758447384141531100,0.49553125,0.17844225796163082,0.07868453739732503,-0.07504899390656501
1758447384151504400,0.50550439453125,0.25587445721030233,0.09235270500481128,0.027648177643120286
1758447384161476400,0.515476318359375,0.38025370107293127,0.1116191310107708,0.07521927243955433
1758447384171448300,0.5254482421875,0.43377720146775245,0.11434358753859997,0.11658709214907138
1758447384181421300,0.53542138671875,0.4218254823893308,0.11686200010031461,0.1387935536623001
1758447384191393300,0.545393310546875,0.3062836249768734,0.19162614918351173,0.16670019957851617
1758447384201365200,0.555365234375,0.08257190022468566,0.23439853846132755,0.16237382427938282
1758447384211337200,0.565337158203125,-0.15782675543427466,0.254690800383687,0.15212492706347255
1758447384221310500,0.575310546875,-0.3517582589507103,0.25918197432309387,0.09286138517931103
1758447384231282200,0.5852822265625,-0.4279325670927763,0.2472039517596364,0.07198635493293404
1758447384241254400,0.59525439453125,-0.2716992183297872,0.2566840200275183,0.0767279234368354
1758447384251227400,0.605227294921875,0.004487959069013595,0.22662615089416502,0.1344020041724667
1758447384261199400,0.615199462890625,0.19356851542294023,0.11601824275255203,0.13104991726558654
1758447384271171300,0.62517138671875,0.20347616145312786,0.043815176329016686,0.129791332039237
1758447384281143600,0.6351435546875,0.16881342887282372,0.03087006229907274,0.03794369047973305
