time,seconds_elapsed,z,y,x
1758447529629359400,0.011359375,-0.23329903185367584,-0.1033591479063034,0.5549372434616089
1758447529639332600,0.02133251953125,-0.23405857384204865,-0.08853679150342941,0.4668920934200287
1758447529649304300,0.03130419921875,-0.230895534157753,-0.08938314020633698,0.33807605504989624
1758447529659277300,0.04127734375,-0.22449995577335358,-0.10580658912658691,0.20316137373447418
1758447529669249500,0.05124951171875,-0.2229478657245636,-0.14690156280994415,0.09465513378381729
1758447529679222500,0.061222412109375,-0.22444455325603485,-0.16325336694717407,0.033186715096235275
1758447529689194500,0.071194580078125,-0.22462458908557892,-0.14191053807735443,0.01679575815796852
1758447529699166500,0.08116650390625,-0.22577667236328125,-0.1046406552195549,0.0337478443980217
1758447529709139700,0.0911396484375,-0.22505202889442444,-0.070467509329319,0.07464121282100677
1758447529719111400,0.101111328125,-0.21214768290519714,-0.03850425034761429,0.12799657881259918
1758447529729084400,0.11108447265625,-0.18995103240013123,-0.020565729588270187,0.17272570729255676
1758447529739056600,0.121056640625,-0.16781190037727356,-0.03678304702043533,0.1967519372701645
1758447529749029400,0.131029296875,-0.15391765534877777,-0.060686782002449036,0.19163255393505096
1758447529759001600,0.141001708984375,-0.13347816467285156,-0.09008035808801651,0.15915636718273163
1758447529768974600,0.150974609375,-0.11533883959054947,-0.11786404997110367,0.10388485342264175
1758447529778946300,0.1609462890625,-0.11039308458566666,-0.12724557518959045,0.03596172854304314
1758447529788919600,0.17091943359375,-0.121715247631073,-0.1225336417555809,-0.034083668142557144
1758447529798891500,0.1808916015625,-0.14220081269741058,-0.1285579800605774,-0.09595795720815659
1758447529808863500,0.190863525390625,-0.16173404455184937,-0.14471164345741272,-0.14511245489120483
1758447529818836500,0.20083642578125,-0.18028108775615692,-0.16591359674930573,-0.17790980637073517
1758447529828808400,0.210808349609375,-0.20162153244018555,-0.18725883960723877,-0.19464804232120514
1758447529838781700,0.22078173828125,-0.22539770603179932,-0.210533007979393,-0.19553062319755554
1758447529848753400,0.23075341796875,-0.251494824886322,-0.2416784018278122,-0.18282227218151093
1758447529858726400,0.240726318359375,-0.2719596028327942,-0.27835971117019653,-0.15253761410713196
1758447529868698600,0.25069873046875,-0.2891777455806732,-0.30580466985702515,-0.11659745126962662
1758447529878671400,0.26067138671875,-0.2978135645389557,-0.3087559640407562,-0.09254777431488037
1758447529888643600,0.2706435546875,-0.30108073353767395,-0.3000732660293579,-0.08156570047140121
1758447529898616600,0.280616455078125,-0.3061647117137909,-0.25645601749420166,-0.08313829451799393
1758447529908588300,0.29058837890625,-0.31241995096206665,-0.21879039704799652,-0.08737139403820038
1758447529918561500,0.3005615234375,-0.30988809466362,-0.1932235211133957,-0.07605481892824173
1758447529928533500,0.310533447265625,-0.29924023151397705,-0.16252580285072327,-0.04670571908354759
1758447529938505500,0.32050537109375,-0.2900906801223755,-0.14103755354881287,0.014449247159063816
1758447529948478500,0.330478515625,-0.2806292772293091,-0.12647724151611328,0.09539443254470825
1758447529958450200,0.3404501953125,-0.262403666973114,-0.10919546335935593,0.17732791602611542
1758447529968423200,0.350423095703125,-0.22990909218788147,-0.08574952185153961,0.23395390808582306
1758447529978395000,0.360394775390625,-0.18863782286643982,-0.07551553100347519,0.257177472114563
1758447529988368100,0.3703681640625,-0.14941957592964172,-0.06016586720943451,0.24083179235458374
1758447529998340000,0.380340087890625,-0.10942955315113068,-0.04614272713661194,0.2010902315378189
1758447530008313000,0.39031298828125,-0.06712470948696136,-0.05000085011124611,0.1581941694021225
1758447530018285000,0.40028515625,-0.03472362458705902,-0.056591372936964035,0.12594088912010193
1758447530028258000,0.410258056640625,-0.015527027659118176,-0.054790809750556946,0.10062647610902786
1758447530038230300,0.420230224609375,-0.006859237793833017,-0.05441583693027496,0.08617643266916275
1758447530048202000,0.430201904296875,-0.0023755396250635386,-0.054243262857198715,0.07633338868618011
1758447530058175000,0.440175048828125,-0.004143878817558289,-0.0445735938847065,0.05902497097849846
1758447530068147200,0.450147216796875,-0.008926915936172009,-0.03242212161421776,0.03055977262556553
1758447530078120000,0.460119873046875,-0.020079968497157097,-0.021767878904938698,-0.007740743923932314
1758447530088092200,0.470092041015625,-0.037816621363162994,-0.029813556000590324,-0.05174175649881363
1758447530098065200,0.480065185546875,-0.05804652348160744,-0.05946732312440872,-0.09039834141731262
1758447530108037000,0.490037109375,-0.07227525860071182,-0.08950591087341309,-0.11592020839452744
1758447530118010000,0.500010009765625,-0.07802848517894745,-0.11316783726215363,-0.13455595076084137
1758447530127982000,0.509982177734375,-0.08034010976552963,-0.13135482370853424,-0.14093928039073944
1758447530137955000,0.519955078125,-0.07876112312078476,-0.1295183151960373,-0.14088201522827148
1758447530147927000,0.529927001953125,-0.0767083615064621,-0.12218289822340012,-0.13157160580158234
1758447530157899300,0.539899169921875,-0.070298932492733,-0.11030067503452301,-0.11585895717144012
1758447530167872300,0.549872314453125,-0.053212087601423264,-0.08136143535375595,-0.10457541048526764
1758447530177844000,0.559843994140625,-0.034085799008607864,-0.06359788775444031,-0.1010587066411972
1758447530187817200,0.569817138671875,-0.017475662752985954,-0.05264297127723694,-0.10172316431999207
1758447530197789200,0.5797890625,-0.0009531453251838684,-0.03021489456295967,-0.09216960519552231
1758447530207762000,0.589761962890625,0.01070990227162838,0.00005832322858623229,-0.06571829319000244
1758447530217734100,0.599734130859375,0.01864958368241787,0.013668407686054707,-0.018252506852149963
1758447530227707100,0.60970703125,0.022172680124640465,0.017707889899611473,0.037271205335855484
1758447530237679000,0.61967919921875,0.026071548461914062,0.020596887916326523,0.08357958495616913
1758447530247652000,0.629652099609375,0.026072081178426743,0.022897591814398766,0.10674215853214264
1758447530257624000,0.6396240234375,0.03314836695790291,0.02273780293762684,0.0905245766043663
1758447530267596000,0.649595947265625,0.0450710728764534,0.023788154125213623,0.04427452012896538
1758447530277569000,0.659569091796875,0.054858721792697906,0.026867033913731575,-0.023514380678534508
1758447530287541200,0.669541259765625,0.060212474316358566,0.02063923142850399,-0.07956406474113464
1758447530297514200,0.67951416015625,0.06364955008029938,0.011728028766810894,-0.11270870268344879
1758447530307486000,0.68948583984375,0.06924378871917725,0.0027438548859208822,-0.11926726996898651
1758447530317459200,0.699459228515625,0.0744747668504715,0.0035260252188891172,-0.10683190822601318
1758447530327431200,0.70943115234375,0.06956735998392105,0.013397297821938992,-0.08536043763160706
1758447530337404000,0.71940380859375,0.06398218125104904,0.021322865039110184,-0.05806969478726387
1758447530347376000,0.729376220703125,0.06608154624700546,0.022002503275871277,-0.03341148793697357
1758447530357349000,0.73934912109375,0.0773770809173584,0.029954969882965088,-0.014945659786462784
1758447530367321000,0.749321044921875,0.08845795691013336,0.05264643207192421,-0.000036751622246811166
1758447530377294000,0.759294189453125,0.09696516394615173,0.07930494099855423,0.014597850851714611
1758447530387266000,0.76926611328125,0.09930261969566345,0.10162889212369919,0.02420147694647312
1758447530397238000,0.779238037109375,0.09701736271381378,0.12005636841058731,0.03549274802207947
1758447530407211000,0.7892109375,0.09511053562164307,0.11918524652719498,0.03990747034549713
1758447530417183200,0.799183349609375,0.08583767712116241,0.0981111228466034,0.03538621962070465
1758447530427156200,0.80915625,0.06879051774740219,0.06729195266962051,0.022478144615888596
1758447530437128200,0.819128173828125,0.05753173679113388,0.047981373965740204,0.014541392214596272
1758447530447101200,0.82910107421875,0.04730306565761566,0.045039910823106766,0.013543505221605301
1758447530457073200,0.8390732421875,0.0385601744055748,0.04135170206427574,0.020252540707588196
1758447530467046100,0.849046142578125,0.03504267334938049,0.03900359198451042,0.03405144438147545
1758447530477018000,0.85901806640625,0.03279389813542366,0.03825444355607033,0.041915759444236755
1758447530486991000,0.8689912109375,0.029032716527581215,0.034145720303058624,0.0423077754676342
1758447530496963000,0.878963134765625,0.03158029541373253,0.04000414162874222,0.02280464768409729
1758447530506935000,0.88893505859375,0.0408499613404274,0.05367681011557579,-0.005653624422848225
1758447530516908300,0.898908203125,0.05010577663779259,0.06403384357690811,-0.033659160137176514
1758447530526880000,0.9088798828125,0.06396912783384323,0.07987751811742783,-0.04981070011854172
1758447530536853000,0.91885302734375,0.0778639018535614,0.0968671590089798,-0.0516730472445488
1758447530546825200,0.9288251953125,0.09038076549768448,0.11193505674600601,-0.035050928592681885
1758447530556798200,0.938798095703125,0.10082913935184479,0.1228119358420372,-0.015089470893144608
1758447530566770200,0.948770263671875,0.10284249484539032,0.1269124150276184,0.0007789746159687638
1758447530576743200,0.9587431640625,0.10168614983558655,0.12394165247678757,0.006851247977465391
1758447530586715100,0.968715087890625,0.09867597371339798,0.09940621256828308,0.003413107246160507
1758447530596688100,0.978688232421875,0.0928678885102272,0.05919994041323662,-0.009333580732345581
1758447530606660000,0.98866015625,0.08379103988409042,0.004849083721637726,-0.02923884615302086
1758447530616633000,0.998633056640625,0.06960491091012955,-0.033351831138134,-0.060626327991485596
1758447530626605000,1.00860498046875,0.052383046597242355,-0.03911437839269638,-0.08977781981229782
1758447530636577000,1.018576904296875,0.037145502865314484,-0.02532692812383175,-0.10679116100072861
1758447530646550300,1.02855029296875,0.030290527269244194,-0.0016980315558612347,-0.09896892309188843
1758447530656522000,1.03852197265625,0.02586515247821808,0.019669309258461,-0.05804998800158501
1758447530666495000,1.048494873046875,0.01816675253212452,0.03272226080298424,-0.0005997438565827906
1758447530676467200,1.05846728515625,0.00013901700731366873,0.040221188217401505,0.05619882419705391
